channel,product_ref,return_month,region,return_units,return_amount
vet_clinic,BI100175,2024-08,MTN,1,134.92
vet_clinic,BI100175,2024-08,PSW,1,134.92
vet_clinic,BI100175,2024-08,PNW,1,134.92
ecom_national,CW500075,2024-09,NE,2,269.84
ecom_national,CW500075,2024-09,MA,2,269.84
ecom_national,CW500075,2024-09,SE,3,404.76
ecom_national,CW500075,2024-09,MW,1,134.92
ecom_national,CW500075,2024-09,TX,3,404.76
ecom_national,CW500075,2024-09,MTN,1,134.92
ecom_national,CW500075,2024-09,PNW,2,269.84
retail,BI100175,2024-09,NE,1,134.92
retail,BI100175,2024-09,MA,2,269.84
retail,BI100175,2024-09,MW,1,134.92
retail,BI100175,2024-09,PSW,2,269.84
retail,BI100175,2024-09,PNW,2,269.84
vet_clinic,BI100175,2024-09,MW,1,134.92
vet_clinic,BI100175,2024-09,TX,1,134.92
vet_clinic,BI100175,2024-09,PNW,1,134.92
ecom_national,CW500075,2024-10,NE,2,269.84
ecom_national,CW500075,2024-10,MA,2,269.84
ecom_national,CW500075,2024-10,SE,1,134.92
ecom_national,CW500075,2024-10,TX,2,269.84
ecom_national,CW500075,2024-10,PSW,2,269.84
ecom_national,CW500075,2024-10,PNW,1,134.92
retail,BI100175,2024-10,NE,1,134.92
retail,BI100175,2024-10,MA,2,269.84
retail,BI100175,2024-10,SE,1,134.92
retail,BI100175,2024-10,PSW,1,134.92
vet_clinic,BI100175,2024-10,MA,1,134.92
vet_clinic,BI100175,2024-10,SE,1,134.92
vet_clinic,BI100175,2024-10,TX,1,134.92
vet_clinic,BI100175,2024-10,MTN,1,134.92
vet_clinic,BI100175,2024-10,PSW,1,134.92
vet_clinic,BI100175,2024-10,PNW,1,134.92
ecom_national,CW500075,2024-11,MA,3,404.76
ecom_national,CW500075,2024-11,SE,1,134.92
ecom_national,CW500075,2024-11,MW,2,269.84
ecom_national,CW500075,2024-11,TX,2,269.84
ecom_national,CW500075,2024-11,MTN,1,134.92
ecom_national,CW500075,2024-11,PSW,2,269.84
ecom_national,CW500075,2024-11,PNW,1,134.92
retail,BI100175,2024-11,NE,2,269.84
retail,BI100175,2024-11,MA,2,269.84
retail,BI100175,2024-11,SE,2,269.84
retail,BI100175,2024-11,MTN,2,269.84
retail,BI100175,2024-11,PSW,1,134.92
vet_clinic,BI100175,2024-11,NE,1,134.92
vet_clinic,BI100175,2024-11,MA,1,134.92
vet_clinic,BI100175,2024-11,TX,1,134.92
ecom_national,CW500075,2024-12,NE,3,404.76
ecom_national,CW500075,2024-12,MA,2,269.84
ecom_national,CW500075,2024-12,SE,2,269.84
ecom_national,CW500075,2024-12,MW,2,269.84
ecom_national,CW500075,2024-12,TX,2,269.84
ecom_national,CW500075,2024-12,MTN,2,269.84
ecom_national,CW500075,2024-12,PSW,3,404.76
ecom_national,CW500075,2024-12,PNW,1,134.92
retail,BI100175,2024-12,NE,1,134.92
retail,BI100175,2024-12,MA,2,269.84
retail,BI100175,2024-12,SE,1,134.92
retail,BI100175,2024-12,MW,1,134.92
retail,BI100175,2024-12,TX,1,134.92
retail,BI100175,2024-12,MTN,1,134.92
retail,BI100175,2024-12,PSW,1,134.92
vet_clinic,BI100175,2024-12,NE,1,134.92
vet_clinic,BI100175,2024-12,MW,1,134.92
vet_clinic,BI100175,2024-12,TX,1,134.92
vet_clinic,BI100175,2024-12,MTN,1,134.92
vet_clinic,BI100175,2024-12,PSW,1,134.92
vet_clinic,BI100175,2024-12,PNW,1,134.92
ecom_national,CW500075,2025-01,MA,3,404.76
ecom_national,CW500075,2025-01,SE,3,404.76
ecom_national,CW500075,2025-01,MW,1,134.92
ecom_national,CW500075,2025-01,TX,2,269.84
ecom_national,CW500075,2025-01,PSW,2,269.84
ecom_national,CW500075,2025-01,PNW,2,269.84
retail,BI100175,2025-01,MA,1,134.92
retail,BI100175,2025-01,SE,1,134.92
retail,BI100175,2025-01,TX,1,134.92
retail,BI100175,2025-01,MTN,1,134.92
retail,BI100175,2025-01,PSW,2,269.84
retail,BI100175,2025-01,PNW,1,134.92
vet_clinic,BI100175,2025-01,MA,1,134.92
vet_clinic,BI100175,2025-01,SE,1,134.92
vet_clinic,BI100175,2025-01,MW,1,134.92
vet_clinic,BI100175,2025-01,MTN,1,134.92
vet_clinic,BI100175,2025-01,PNW,1,134.92
ecom_national,CW500075,2025-02,NE,2,269.84
ecom_national,CW500075,2025-02,MA,4,539.68
ecom_national,CW500075,2025-02,MW,2,269.84
ecom_national,CW500075,2025-02,MTN,1,134.92
ecom_national,CW500075,2025-02,PSW,3,404.76
ecom_national,CW500075,2025-02,PNW,3,404.76
retail,BI100175,2025-02,NE,1,134.92
retail,BI100175,2025-02,MA,2,269.84
retail,BI100175,2025-02,SE,1,134.92
retail,BI100175,2025-02,MW,1,134.92
retail,BI100175,2025-02,TX,1,134.92
retail,BI100175,2025-02,MTN,2,269.84
retail,BI100175,2025-02,PSW,1,134.92
retail,BI100175,2025-02,PNW,1,134.92
vet_clinic,BI100175,2025-02,MW,1,134.92
ecom_national,CW500075,2025-03,NE,1,134.92
ecom_national,CW500075,2025-03,MA,2,269.84
ecom_national,CW500075,2025-03,SE,3,404.76
ecom_national,CW500075,2025-03,MW,2,269.84
ecom_national,CW500075,2025-03,MTN,1,134.92
ecom_national,CW500075,2025-03,PSW,3,404.76
ecom_national,CW500075,2025-03,PNW,2,269.84
retail,BI100175,2025-03,SE,2,269.84
retail,BI100175,2025-03,TX,2,269.84
retail,BI100175,2025-03,MTN,1,134.92
retail,BI100175,2025-03,PSW,1,134.92
vet_clinic,BI100175,2025-03,MA,1,134.92
vet_clinic,BI100175,2025-03,SE,1,134.92
vet_clinic,BI100175,2025-03,MW,1,134.92
vet_clinic,BI100175,2025-03,MTN,1,134.92
vet_clinic,BI100175,2025-03,PSW,1,134.92
vet_clinic,BI100175,2025-03,PNW,1,134.92
ecom_national,CW500075,2025-04,NE,1,134.92
ecom_national,CW500075,2025-04,MA,2,269.84
ecom_national,CW500075,2025-04,SE,3,404.76
ecom_national,CW500075,2025-04,MW,3,404.76
ecom_national,CW500075,2025-04,TX,3,404.76
ecom_national,CW500075,2025-04,PNW,3,404.76
retail,BI100175,2025-04,NE,1,134.92
retail,BI100175,2025-04,MA,1,134.92
retail,BI100175,2025-04,TX,1,134.92
retail,BI100175,2025-04,MTN,1,134.92
retail,BI100175,2025-04,PSW,1,134.92
retail,BI100175,2025-04,PNW,2,269.84
vet_clinic,BI100175,2025-04,MA,1,134.92
vet_clinic,BI100175,2025-04,SE,1,134.92
vet_clinic,BI100175,2025-04,TX,1,134.92
vet_clinic,BI100175,2025-04,PSW,1,134.92
ecom_national,CW500075,2025-05,NE,21,2833.32
ecom_national,CW500075,2025-05,MA,31,4182.52
ecom_national,CW500075,2025-05,SE,28,3777.76
ecom_national,CW500075,2025-05,MW,19,2563.48
ecom_national,CW500075,2025-05,TX,32,4317.44
ecom_national,CW500075,2025-05,MTN,26,3507.92
ecom_national,CW500075,2025-05,PSW,25,3373.0
ecom_national,CW500075,2025-05,PNW,24,3238.08
retail,BI100175,2025-05,MA,1,134.92
retail,BI100175,2025-05,TX,2,269.84
retail,BI100175,2025-05,MTN,1,134.92
retail,BI100175,2025-05,PSW,1,134.92
retail,BI100175,2025-05,PNW,1,134.92
vet_clinic,BI100175,2025-05,MA,1,134.92
vet_clinic,BI100175,2025-05,MW,1,134.92
vet_clinic,BI100175,2025-05,TX,1,134.92
vet_clinic,BI100175,2025-05,MTN,1,134.92
vet_clinic,BI100175,2025-05,PSW,1,134.92
ecom_national,CW500075,2025-06,NE,21,2833.32
ecom_national,CW500075,2025-06,MA,30,4047.6
ecom_national,CW500075,2025-06,SE,28,3777.76
ecom_national,CW500075,2025-06,MW,21,2833.32
ecom_national,CW500075,2025-06,TX,27,3642.84
ecom_national,CW500075,2025-06,MTN,22,2968.24
ecom_national,CW500075,2025-06,PSW,26,3507.92
ecom_national,CW500075,2025-06,PNW,27,3642.84
retail,BI100175,2025-06,NE,1,134.92
retail,BI100175,2025-06,SE,2,269.84
retail,BI100175,2025-06,MW,1,134.92
retail,BI100175,2025-06,TX,2,269.84
retail,BI100175,2025-06,MTN,1,134.92
retail,BI100175,2025-06,PSW,1,134.92
retail,BI100175,2025-06,PNW,1,134.92
vet_clinic,BI100175,2025-06,NE,1,134.92
vet_clinic,BI100175,2025-06,SE,1,134.92
vet_clinic,BI100175,2025-06,MW,1,134.92
vet_clinic,BI100175,2025-06,MTN,1,134.92
vet_clinic,BI100175,2025-06,PNW,1,134.92
ecom_national,CW500075,2025-07,NE,2,269.84
ecom_national,CW500075,2025-07,MA,2,269.84
ecom_national,CW500075,2025-07,SE,1,134.92
ecom_national,CW500075,2025-07,MW,2,269.84
ecom_national,CW500075,2025-07,TX,3,404.76
ecom_national,CW500075,2025-07,PSW,3,404.76
ecom_national,CW500075,2025-07,PNW,2,269.84
retail,BI100175,2025-07,NE,1,134.92
retail,BI100175,2025-07,MA,1,134.92
retail,BI100175,2025-07,SE,1,134.92
retail,BI100175,2025-07,MW,1,134.92
retail,BI100175,2025-07,PNW,1,134.92
vet_clinic,BI100175,2025-07,NE,1,134.92
vet_clinic,BI100175,2025-07,MA,1,134.92
vet_clinic,BI100175,2025-07,SE,1,134.92
vet_clinic,BI100175,2025-07,TX,1,134.92
vet_clinic,BI100175,2025-07,PSW,1,134.92
vet_clinic,BI100175,2025-07,PNW,1,134.92
ecom_national,CW500075,2025-08,MA,2,269.84
ecom_national,CW500075,2025-08,SE,3,404.76
ecom_national,CW500075,2025-08,TX,3,404.76
ecom_national,CW500075,2025-08,MTN,2,269.84
ecom_national,CW500075,2025-08,PSW,1,134.92
retail,BI100175,2025-08,NE,1,134.92
retail,BI100175,2025-08,MA,2,269.84
retail,BI100175,2025-08,SE,2,269.84
retail,BI100175,2025-08,TX,1,134.92
retail,BI100175,2025-08,MTN,1,134.92
retail,BI100175,2025-08,PSW,1,134.92
retail,BI100175,2025-08,PNW,1,134.92
vet_clinic,BI100175,2025-08,NE,1,134.92
vet_clinic,BI100175,2025-08,MW,1,134.92
vet_clinic,BI100175,2025-08,MTN,1,134.92
vet_clinic,BI100175,2025-08,PSW,1,134.92
vet_clinic,BI100175,2025-08,PNW,1,134.92
ecom_national,CW500075,2025-09,NE,3,404.76
ecom_national,CW500075,2025-09,MA,2,269.84
ecom_national,CW500075,2025-09,MW,2,269.84
ecom_national,CW500075,2025-09,TX,1,134.92
ecom_national,CW500075,2025-09,MTN,2,269.84
ecom_national,CW500075,2025-09,PSW,2,269.84
ecom_national,CW500075,2025-09,PNW,1,134.92
retail,BI100175,2025-09,NE,2,269.84
retail,BI100175,2025-09,SE,2,269.84
retail,BI100175,2025-09,MW,1,134.92
retail,BI100175,2025-09,TX,2,269.84
retail,BI100175,2025-09,MTN,2,269.84
retail,BI100175,2025-09,PSW,2,269.84
retail,BI100175,2025-09,PNW,1,134.92
vet_clinic,BI100175,2025-09,NE,1,134.92
vet_clinic,BI100175,2025-09,MA,1,134.92
vet_clinic,BI100175,2025-09,SE,1,134.92
vet_clinic,BI100175,2025-09,TX,1,134.92
vet_clinic,BI100175,2025-09,MTN,1,134.92
vet_clinic,BI100175,2025-09,PSW,1,134.92
vet_clinic,BI100175,2025-09,PNW,1,134.92
ecom_national,CW500075,2025-10,NE,2,269.84
ecom_national,CW500075,2025-10,MA,1,134.92
ecom_national,CW500075,2025-10,TX,2,269.84
ecom_national,CW500075,2025-10,MTN,1,134.92
ecom_national,CW500075,2025-10,PSW,3,404.76
ecom_national,CW500075,2025-10,PNW,2,269.84
retail,BI100175,2025-10,NE,1,134.92
retail,BI100175,2025-10,MA,2,269.84
retail,BI100175,2025-10,MW,2,269.84
retail,BI100175,2025-10,TX,2,269.84
retail,BI100175,2025-10,MTN,2,269.84
retail,BI100175,2025-10,PSW,2,269.84
retail,BI100175,2025-10,PNW,1,134.92
vet_clinic,BI100175,2025-10,NE,1,134.92
vet_clinic,BI100175,2025-10,MA,1,134.92
vet_clinic,BI100175,2025-10,SE,1,134.92
vet_clinic,BI100175,2025-10,MTN,1,134.92
vet_clinic,BI100175,2025-10,PNW,1,134.92
ecom_national,CW500075,2025-11,NE,3,404.76
ecom_national,CW500075,2025-11,MA,4,539.68
ecom_national,CW500075,2025-11,SE,1,134.92
ecom_national,CW500075,2025-11,MW,2,269.84
ecom_national,CW500075,2025-11,PSW,1,134.92
ecom_national,CW500075,2025-11,PNW,1,134.92
retail,BI100175,2025-11,MA,1,134.92
retail,BI100175,2025-11,SE,1,134.92
retail,BI100175,2025-11,MW,1,134.92
retail,BI100175,2025-11,TX,1,134.92
retail,BI100175,2025-11,MTN,1,134.92
retail,BI100175,2025-11,PSW,2,269.84
retail,BI100175,2025-11,PNW,1,134.92
vet_clinic,BI100175,2025-11,MA,1,134.92
vet_clinic,BI100175,2025-11,TX,1,134.92
vet_clinic,BI100175,2025-11,MTN,1,134.92
vet_clinic,BI100175,2025-11,PSW,1,134.92
vet_clinic,BI100175,2025-11,PNW,1,134.92
ecom_national,CW500075,2025-12,NE,1,134.92
ecom_national,CW500075,2025-12,MA,1,134.92
ecom_national,CW500075,2025-12,MW,1,134.92
ecom_national,CW500075,2025-12,TX,1,134.92
ecom_national,CW500075,2025-12,MTN,2,269.84
ecom_national,CW500075,2025-12,PSW,2,269.84
ecom_national,CW500075,2025-12,PNW,2,269.84
retail,BI100175,2025-12,MA,2,269.84
retail,BI100175,2025-12,SE,1,134.92
retail,BI100175,2025-12,MW,1,134.92
retail,BI100175,2025-12,MTN,2,269.84
retail,BI100175,2025-12,PSW,2,269.84
retail,BI100175,2025-12,PNW,1,134.92
vet_clinic,BI100175,2025-12,NE,1,134.92
vet_clinic,BI100175,2025-12,MA,1,134.92
vet_clinic,BI100175,2025-12,SE,1,134.92
vet_clinic,BI100175,2025-12,MW,1,134.92
vet_clinic,BI100175,2025-12,PNW,1,134.92
ecom_national,CW500078,2024-01,NE,1,103.04
ecom_national,CW500078,2024-01,MA,2,206.08
ecom_national,CW500078,2024-01,SE,3,309.12
ecom_national,CW500078,2024-01,MW,2,206.08
ecom_national,CW500078,2024-01,TX,2,206.08
ecom_national,CW500078,2024-01,MTN,2,206.08
ecom_national,CW500078,2024-01,PSW,3,309.12
ecom_national,CW500078,2024-01,PNW,2,206.08
retail,BI100182,2024-01,MA,3,309.12
retail,BI100182,2024-01,SE,2,206.08
retail,BI100182,2024-01,MW,1,103.04
retail,BI100182,2024-01,TX,1,103.04
retail,BI100182,2024-01,PSW,2,206.08
retail,BI100182,2024-01,PNW,2,206.08
vet_clinic,BI100182,2024-01,NE,1,103.04
vet_clinic,BI100182,2024-01,MA,1,103.04
vet_clinic,BI100182,2024-01,MW,1,103.04
vet_clinic,BI100182,2024-01,TX,1,103.04
vet_clinic,BI100182,2024-01,MTN,1,103.04
vet_clinic,BI100182,2024-01,PSW,2,206.08
ecom_national,CW500078,2024-02,NE,2,206.08
ecom_national,CW500078,2024-02,MA,3,309.12
ecom_national,CW500078,2024-02,SE,3,309.12
ecom_national,CW500078,2024-02,MW,1,103.04
ecom_national,CW500078,2024-02,TX,2,206.08
ecom_national,CW500078,2024-02,MTN,4,412.16
ecom_national,CW500078,2024-02,PSW,4,412.16
ecom_national,CW500078,2024-02,PNW,2,206.08
retail,BI100182,2024-02,NE,2,206.08
retail,BI100182,2024-02,MA,1,103.04
retail,BI100182,2024-02,SE,1,103.04
retail,BI100182,2024-02,MW,2,206.08
retail,BI100182,2024-02,TX,2,206.08
retail,BI100182,2024-02,MTN,1,103.04
retail,BI100182,2024-02,PSW,1,103.04
retail,BI100182,2024-02,PNW,1,103.04
vet_clinic,BI100182,2024-02,NE,1,103.04
vet_clinic,BI100182,2024-02,MA,1,103.04
vet_clinic,BI100182,2024-02,SE,1,103.04
vet_clinic,BI100182,2024-02,MW,1,103.04
vet_clinic,BI100182,2024-02,TX,1,103.04
vet_clinic,BI100182,2024-02,PNW,1,103.04
ecom_national,CW500078,2024-03,NE,1,103.04
ecom_national,CW500078,2024-03,MA,3,309.12
ecom_national,CW500078,2024-03,SE,2,206.08
ecom_national,CW500078,2024-03,TX,4,412.16
ecom_national,CW500078,2024-03,MTN,3,309.12
ecom_national,CW500078,2024-03,PSW,1,103.04
ecom_national,CW500078,2024-03,PNW,2,206.08
retail,BI100182,2024-03,SE,2,206.08
retail,BI100182,2024-03,MW,1,103.04
retail,BI100182,2024-03,TX,1,103.04
retail,BI100182,2024-03,PSW,2,206.08
retail,BI100182,2024-03,PNW,1,103.04
vet_clinic,BI100182,2024-03,MA,1,103.04
vet_clinic,BI100182,2024-03,SE,1,103.04
vet_clinic,BI100182,2024-03,TX,1,103.04
vet_clinic,BI100182,2024-03,MTN,1,103.04
vet_clinic,BI100182,2024-03,PSW,1,103.04
vet_clinic,BI100182,2024-03,PNW,1,103.04
ecom_national,CW500078,2024-04,MA,1,103.04
ecom_national,CW500078,2024-04,SE,3,309.12
ecom_national,CW500078,2024-04,MW,1,103.04
ecom_national,CW500078,2024-04,TX,3,309.12
ecom_national,CW500078,2024-04,MTN,2,206.08
ecom_national,CW500078,2024-04,PSW,3,309.12
ecom_national,CW500078,2024-04,PNW,3,309.12
retail,BI100182,2024-04,NE,2,206.08
retail,BI100182,2024-04,MA,1,103.04
retail,BI100182,2024-04,SE,1,103.04
retail,BI100182,2024-04,MW,1,103.04
retail,BI100182,2024-04,MTN,2,206.08
retail,BI100182,2024-04,PSW,2,206.08
retail,BI100182,2024-04,PNW,2,206.08
vet_clinic,BI100182,2024-04,NE,1,103.04
vet_clinic,BI100182,2024-04,MW,1,103.04
vet_clinic,BI100182,2024-04,TX,1,103.04
vet_clinic,BI100182,2024-04,PSW,1,103.04
vet_clinic,BI100182,2024-04,PNW,1,103.04
ecom_national,CW500078,2024-05,NE,1,103.04
ecom_national,CW500078,2024-05,MA,3,309.12
ecom_national,CW500078,2024-05,SE,1,103.04
ecom_national,CW500078,2024-05,MW,1,103.04
ecom_national,CW500078,2024-05,TX,1,103.04
ecom_national,CW500078,2024-05,MTN,1,103.04
ecom_national,CW500078,2024-05,PSW,3,309.12
retail,BI100182,2024-05,NE,1,103.04
retail,BI100182,2024-05,MA,1,103.04
retail,BI100182,2024-05,SE,1,103.04
retail,BI100182,2024-05,MW,2,206.08
retail,BI100182,2024-05,TX,2,206.08
retail,BI100182,2024-05,MTN,2,206.08
retail,BI100182,2024-05,PNW,1,103.04
vet_clinic,BI100182,2024-05,NE,1,103.04
vet_clinic,BI100182,2024-05,MA,1,103.04
vet_clinic,BI100182,2024-05,SE,1,103.04
vet_clinic,BI100182,2024-05,MW,1,103.04
vet_clinic,BI100182,2024-05,TX,1,103.04
vet_clinic,BI100182,2024-05,PSW,1,103.04
vet_clinic,BI100182,2024-05,PNW,1,103.04
ecom_national,CW500078,2024-06,NE,3,309.12
ecom_national,CW500078,2024-06,MA,3,309.12
ecom_national,CW500078,2024-06,SE,2,206.08
ecom_national,CW500078,2024-06,MW,1,103.04
ecom_national,CW500078,2024-06,TX,1,103.04
ecom_national,CW500078,2024-06,MTN,3,309.12
ecom_national,CW500078,2024-06,PSW,2,206.08
ecom_national,CW500078,2024-06,PNW,3,309.12
retail,BI100182,2024-06,NE,2,206.08
retail,BI100182,2024-06,MA,2,206.08
retail,BI100182,2024-06,SE,1,103.04
retail,BI100182,2024-06,MW,1,103.04
retail,BI100182,2024-06,TX,2,206.08
retail,BI100182,2024-06,MTN,1,103.04
retail,BI100182,2024-06,PSW,1,103.04
retail,BI100182,2024-06,PNW,2,206.08
vet_clinic,BI100182,2024-06,MA,1,103.04
vet_clinic,BI100182,2024-06,MW,1,103.04
vet_clinic,BI100182,2024-06,TX,1,103.04
vet_clinic,BI100182,2024-06,MTN,1,103.04
vet_clinic,BI100182,2024-06,PSW,2,206.08
vet_clinic,BI100182,2024-06,PNW,1,103.04
ecom_national,CW500078,2024-07,NE,2,206.08
ecom_national,CW500078,2024-07,MA,4,412.16
ecom_national,CW500078,2024-07,MW,1,103.04
ecom_national,CW500078,2024-07,TX,3,309.12
ecom_national,CW500078,2024-07,MTN,2,206.08
ecom_national,CW500078,2024-07,PSW,1,103.04
ecom_national,CW500078,2024-07,PNW,4,412.16
retail,BI100182,2024-07,NE,2,206.08
retail,BI100182,2024-07,SE,1,103.04
retail,BI100182,2024-07,TX,1,103.04
retail,BI100182,2024-07,MTN,1,103.04
retail,BI100182,2024-07,PNW,2,206.08
vet_clinic,BI100182,2024-07,NE,1,103.04
vet_clinic,BI100182,2024-07,MA,2,206.08
vet_clinic,BI100182,2024-07,SE,1,103.04
vet_clinic,BI100182,2024-07,MW,1,103.04
vet_clinic,BI100182,2024-07,MTN,1,103.04
vet_clinic,BI100182,2024-07,PSW,2,206.08
vet_clinic,BI100182,2024-07,PNW,1,103.04
ecom_national,CW500078,2024-08,NE,2,206.08
ecom_national,CW500078,2024-08,MA,4,412.16
ecom_national,CW500078,2024-08,SE,1,103.04
ecom_national,CW500078,2024-08,MW,2,206.08
ecom_national,CW500078,2024-08,TX,2,206.08
ecom_national,CW500078,2024-08,MTN,2,206.08
ecom_national,CW500078,2024-08,PSW,1,103.04
ecom_national,CW500078,2024-08,PNW,3,309.12
retail,BI100182,2024-08,NE,1,103.04
retail,BI100182,2024-08,SE,1,103.04
retail,BI100182,2024-08,PSW,2,206.08
retail,BI100182,2024-08,PNW,1,103.04
vet_clinic,BI100182,2024-08,MA,2,206.08
vet_clinic,BI100182,2024-08,SE,1,103.04
vet_clinic,BI100182,2024-08,MW,1,103.04
vet_clinic,BI100182,2024-08,TX,1,103.04
vet_clinic,BI100182,2024-08,MTN,1,103.04
vet_clinic,BI100182,2024-08,PSW,1,103.04
vet_clinic,BI100182,2024-08,PNW,1,103.04
ecom_national,CW500078,2024-09,NE,3,309.12
ecom_national,CW500078,2024-09,MA,3,309.12
ecom_national,CW500078,2024-09,SE,3,309.12
ecom_national,CW500078,2024-09,MW,1,103.04
ecom_national,CW500078,2024-09,TX,2,206.08
ecom_national,CW500078,2024-09,MTN,3,309.12
ecom_national,CW500078,2024-09,PSW,4,412.16
ecom_national,CW500078,2024-09,PNW,2,206.08
retail,BI100182,2024-09,NE,2,206.08
retail,BI100182,2024-09,MA,2,206.08
retail,BI100182,2024-09,SE,2,206.08
retail,BI100182,2024-09,MW,1,103.04
retail,BI100182,2024-09,TX,2,206.08
retail,BI100182,2024-09,PSW,1,103.04
retail,BI100182,2024-09,PNW,1,103.04
vet_clinic,BI100182,2024-09,MA,2,206.08
vet_clinic,BI100182,2024-09,SE,1,103.04
vet_clinic,BI100182,2024-09,MTN,1,103.04
vet_clinic,BI100182,2024-09,PNW,1,103.04
ecom_national,CW500078,2024-10,NE,4,412.16
ecom_national,CW500078,2024-10,MA,2,206.08
ecom_national,CW500078,2024-10,SE,2,206.08
ecom_national,CW500078,2024-10,TX,3,309.12
ecom_national,CW500078,2024-10,MTN,2,206.08
ecom_national,CW500078,2024-10,PSW,4,412.16
ecom_national,CW500078,2024-10,PNW,3,309.12
retail,BI100182,2024-10,NE,2,206.08
retail,BI100182,2024-10,SE,2,206.08
retail,BI100182,2024-10,MW,1,103.04
retail,BI100182,2024-10,TX,1,103.04
retail,BI100182,2024-10,PSW,1,103.04
vet_clinic,BI100182,2024-10,MA,1,103.04
vet_clinic,BI100182,2024-10,MW,1,103.04
vet_clinic,BI100182,2024-10,TX,1,103.04
vet_clinic,BI100182,2024-10,PSW,1,103.04
ecom_national,CW500078,2024-11,NE,3,309.12
ecom_national,CW500078,2024-11,MA,2,206.08
ecom_national,CW500078,2024-11,SE,3,309.12
ecom_national,CW500078,2024-11,MW,2,206.08
ecom_national,CW500078,2024-11,TX,3,309.12
ecom_national,CW500078,2024-11,MTN,1,103.04
ecom_national,CW500078,2024-11,PSW,2,206.08
ecom_national,CW500078,2024-11,PNW,3,309.12
retail,BI100182,2024-11,NE,1,103.04
retail,BI100182,2024-11,TX,1,103.04
retail,BI100182,2024-11,MTN,2,206.08
retail,BI100182,2024-11,PSW,2,206.08
retail,BI100182,2024-11,PNW,1,103.04
vet_clinic,BI100182,2024-11,MA,1,103.04
vet_clinic,BI100182,2024-11,SE,1,103.04
vet_clinic,BI100182,2024-11,MW,1,103.04
vet_clinic,BI100182,2024-11,TX,1,103.04
vet_clinic,BI100182,2024-11,MTN,1,103.04
vet_clinic,BI100182,2024-11,PSW,2,206.08
vet_clinic,BI100182,2024-11,PNW,1,103.04
ecom_national,CW500078,2024-12,MA,1,103.04
ecom_national,CW500078,2024-12,SE,3,309.12
ecom_national,CW500078,2024-12,MW,4,412.16
ecom_national,CW500078,2024-12,MTN,1,103.04
ecom_national,CW500078,2024-12,PNW,2,206.08
retail,BI100182,2024-12,NE,2,206.08
retail,BI100182,2024-12,MA,1,103.04
retail,BI100182,2024-12,SE,2,206.08
retail,BI100182,2024-12,MW,1,103.04
retail,BI100182,2024-12,TX,2,206.08
retail,BI100182,2024-12,MTN,2,206.08
retail,BI100182,2024-12,PSW,1,103.04
retail,BI100182,2024-12,PNW,2,206.08
vet_clinic,BI100182,2024-12,NE,1,103.04
vet_clinic,BI100182,2024-12,MA,1,103.04
vet_clinic,BI100182,2024-12,SE,1,103.04
vet_clinic,BI100182,2024-12,MW,1,103.04
vet_clinic,BI100182,2024-12,MTN,2,206.08
vet_clinic,BI100182,2024-12,PSW,1,103.04
vet_clinic,BI100182,2024-12,PNW,1,103.04
ecom_national,CW500078,2025-01,NE,4,412.16
ecom_national,CW500078,2025-01,MA,2,206.08
ecom_national,CW500078,2025-01,SE,2,206.08
ecom_national,CW500078,2025-01,MW,3,309.12
ecom_national,CW500078,2025-01,TX,1,103.04
ecom_national,CW500078,2025-01,MTN,1,103.04
ecom_national,CW500078,2025-01,PSW,1,103.04
ecom_national,CW500078,2025-01,PNW,2,206.08
retail,BI100182,2025-01,NE,1,103.04
retail,BI100182,2025-01,MA,2,206.08
retail,BI100182,2025-01,SE,2,206.08
retail,BI100182,2025-01,MW,1,103.04
retail,BI100182,2025-01,MTN,1,103.04
retail,BI100182,2025-01,PNW,1,103.04
vet_clinic,BI100182,2025-01,NE,1,103.04
vet_clinic,BI100182,2025-01,MA,1,103.04
vet_clinic,BI100182,2025-01,SE,1,103.04
vet_clinic,BI100182,2025-01,MW,1,103.04
vet_clinic,BI100182,2025-01,TX,1,103.04
vet_clinic,BI100182,2025-01,PSW,1,103.04
vet_clinic,BI100182,2025-01,PNW,1,103.04
ecom_national,CW500078,2025-02,NE,2,206.08
ecom_national,CW500078,2025-02,MA,4,412.16
ecom_national,CW500078,2025-02,SE,1,103.04
ecom_national,CW500078,2025-02,TX,4,412.16
ecom_national,CW500078,2025-02,MTN,3,309.12
ecom_national,CW500078,2025-02,PSW,4,412.16
ecom_national,CW500078,2025-02,PNW,3,309.12
retail,BI100182,2025-02,MA,2,206.08
retail,BI100182,2025-02,SE,1,103.04
retail,BI100182,2025-02,MW,1,103.04
retail,BI100182,2025-02,TX,2,206.08
retail,BI100182,2025-02,MTN,1,103.04
retail,BI100182,2025-02,PSW,1,103.04
retail,BI100182,2025-02,PNW,1,103.04
vet_clinic,BI100182,2025-02,NE,1,103.04
vet_clinic,BI100182,2025-02,MA,1,103.04
vet_clinic,BI100182,2025-02,SE,1,103.04
vet_clinic,BI100182,2025-02,MW,1,103.04
vet_clinic,BI100182,2025-02,TX,1,103.04
vet_clinic,BI100182,2025-02,PSW,2,206.08
vet_clinic,BI100182,2025-02,PNW,1,103.04
ecom_national,CW500078,2025-03,NE,2,206.08
ecom_national,CW500078,2025-03,MA,2,206.08
ecom_national,CW500078,2025-03,MW,3,309.12
ecom_national,CW500078,2025-03,TX,2,206.08
ecom_national,CW500078,2025-03,PSW,3,309.12
