CHEWY_PRODUCT_PART_NUMBER,report_month,ship_region,units_sold,ext_sales_amt,unit_price
CW500072,2025-03,PNW,54,6368.22,117.93
CW500072,2025-04,NE,78,9198.54,117.93
CW500072,2025-04,MA,62,7311.66,117.93
CW500072,2025-04,SE,62,7311.66,117.93
CW500072,2025-04,MW,57,6722.01,117.93
CW500072,2025-04,TX,63,7429.59,117.93
CW500072,2025-04,MTN,65,7665.45,117.93
CW500072,2025-04,PSW,52,6132.36,117.93
CW500072,2025-04,PNW,62,7311.66,117.93
CW500072,2025-05,NE,89,10495.77,117.93
CW500072,2025-05,MA,58,6839.94,117.93
CW500072,2025-05,SE,64,7547.52,117.93
CW500072,2025-05,MW,63,7429.59,117.93
CW500072,2025-05,TX,69,8137.17,117.93
CW500072,2025-05,MTN,75,8844.75,117.93
CW500072,2025-05,PSW,58,6839.94,117.93
CW500072,2025-05,PNW,62,7311.66,117.93
CW500072,2025-06,NE,79,9316.47,117.93
CW500072,2025-06,MA,58,6839.94,117.93
CW500072,2025-06,SE,59,6957.87,117.93
CW500072,2025-06,MW,62,7311.66,117.93
CW500072,2025-06,TX,76,8962.68,117.93
CW500072,2025-06,MTN,70,8255.1,117.93
CW500072,2025-06,PSW,61,7193.73,117.93
CW500072,2025-06,PNW,64,7547.52,117.93
CW500072,2025-07,NE,80,9434.4,117.93
CW500072,2025-07,MA,59,6957.87,117.93
CW500072,2025-07,SE,60,7075.8,117.93
CW500072,2025-07,MW,64,7547.52,117.93
CW500072,2025-07,TX,74,8726.82,117.93
CW500072,2025-07,MTN,76,8962.68,117.93
CW500072,2025-07,PSW,63,7429.59,117.93
CW500072,2025-07,PNW,67,7901.31,117.93
CW500072,2025-08,NE,82,9670.26,117.93
CW500072,2025-08,MA,61,7193.73,117.93
CW500072,2025-08,SE,58,6839.94,117.93
CW500072,2025-08,MW,61,7193.73,117.93
CW500072,2025-08,TX,73,8608.89,117.93
CW500072,2025-08,MTN,65,7665.45,117.93
CW500072,2025-08,PSW,53,6250.29,117.93
CW500072,2025-08,PNW,59,6957.87,117.93
CW500072,2025-09,NE,80,9434.4,117.93
CW500072,2025-09,MA,52,6132.36,117.93
CW500072,2025-09,SE,58,6839.94,117.93
CW500072,2025-09,MW,60,7075.8,117.93
CW500072,2025-09,TX,60,7075.8,117.93
CW500072,2025-09,MTN,64,7547.52,117.93
CW500072,2025-09,PSW,53,6250.29,117.93
CW500072,2025-09,PNW,56,6604.08,117.93
CW500072,2025-10,NE,71,8373.03,117.93
CW500072,2025-10,MA,51,6014.43,117.93
CW500072,2025-10,SE,52,6132.36,117.93
CW500072,2025-10,MW,50,5896.5,117.93
CW500072,2025-10,TX,63,7429.59,117.93
CW500072,2025-10,MTN,58,6839.94,117.93
CW500072,2025-10,PSW,48,5660.64,117.93
CW500072,2025-10,PNW,54,6368.22,117.93
CW500072,2025-11,NE,61,7193.73,117.93
CW500072,2025-11,MA,49,5778.57,117.93
CW500072,2025-11,SE,52,6132.36,117.93
CW500072,2025-11,MW,53,6250.29,117.93
CW500072,2025-11,TX,56,6604.08,117.93
CW500072,2025-11,MTN,52,6132.36,117.93
CW500072,2025-11,PSW,47,5542.71,117.93
CW500072,2025-11,PNW,48,5660.64,117.93
CW500072,2025-12,NE,60,7075.8,117.93
CW500072,2025-12,MA,45,5306.85,117.93
CW500072,2025-12,SE,44,5188.92,117.93
CW500072,2025-12,MW,47,5542.71,117.93
CW500072,2025-12,TX,57,6722.01,117.93
CW500072,2025-12,MTN,59,6957.87,117.93
CW500072,2025-12,PSW,47,5542.71,117.93
CW500072,2025-12,PNW,48,5660.64,117.93
CW500075,2024-01,NE,84,11333.28,134.92
CW500075,2024-01,MA,119,16055.48,134.92
CW500075,2024-01,SE,104,14031.68,134.92
CW500075,2024-01,MW,79,10658.68,134.92
CW500075,2024-01,TX,112,15111.04,134.92
CW500075,2024-01,MTN,87,11738.04,134.92
CW500075,2024-01,PSW,95,12817.4,134.92
CW500075,2024-01,PNW,107,14436.44,134.92
CW500075,2024-02,NE,88,11872.96,134.92
CW500075,2024-02,MA,120,16190.4,134.92
CW500075,2024-02,SE,98,13222.16,134.92
CW500075,2024-02,MW,84,11333.28,134.92
CW500075,2024-02,TX,121,16325.32,134.92
CW500075,2024-02,MTN,88,11872.96,134.92
CW500075,2024-02,PSW,95,12817.4,134.92
CW500075,2024-02,PNW,111,14976.12,134.92
CW500075,2024-03,NE,78,10523.76,134.92
CW500075,2024-03,MA,117,15785.64,134.92
CW500075,2024-03,SE,107,14436.44,134.92
CW500075,2024-03,MW,80,10793.6,134.92
CW500075,2024-03,TX,113,15245.96,134.92
CW500075,2024-03,MTN,93,12547.56,134.92
CW500075,2024-03,PSW,103,13896.76,134.92
CW500075,2024-03,PNW,116,15650.72,134.92
CW500075,2024-04,NE,80,10793.6,134.92
CW500075,2024-04,MA,122,16460.24,134.92
CW500075,2024-04,SE,101,13626.92,134.92
CW500075,2024-04,MW,81,10928.52,134.92
CW500075,2024-04,TX,125,16865.0,134.92
CW500075,2024-04,MTN,92,12412.64,134.92
CW500075,2024-04,PSW,101,13626.92,134.92
CW500075,2024-04,PNW,107,14436.44,134.92
CW500075,2024-05,NE,83,11198.36,134.92
CW500075,2024-05,MA,133,17944.36,134.92
CW500075,2024-05,SE,111,14976.12,134.92
CW500075,2024-05,MW,78,10523.76,134.92
CW500075,2024-05,TX,113,15245.96,134.92
CW500075,2024-05,MTN,97,13087.24,134.92
CW500075,2024-05,PSW,104,14031.68,134.92
CW500075,2024-05,PNW,118,15920.56,134.92
CW500075,2024-06,NE,80,10793.6,134.92
CW500075,2024-06,MA,116,15650.72,134.92
CW500075,2024-06,SE,110,14841.2,134.92
CW500075,2024-06,MW,76,10253.92,134.92
CW500075,2024-06,TX,113,15245.96,134.92
CW500075,2024-06,MTN,93,12547.56,134.92
CW500075,2024-06,PSW,103,13896.76,134.92
CW500075,2024-06,PNW,111,14976.12,134.92
CW500075,2024-07,NE,91,12277.72,134.92
CW500075,2024-07,MA,118,15920.56,134.92
CW500075,2024-07,SE,106,14301.52,134.92
CW500075,2024-07,MW,78,10523.76,134.92
CW500075,2024-07,TX,117,15785.64,134.92
CW500075,2024-07,MTN,87,11738.04,134.92
CW500075,2024-07,PSW,110,14841.2,134.92
CW500075,2024-07,PNW,120,16190.4,134.92
CW500075,2024-08,NE,88,11872.96,134.92
CW500075,2024-08,MA,124,16730.08,134.92
CW500075,2024-08,SE,101,13626.92,134.92
CW500075,2024-08,MW,76,10253.92,134.92
CW500075,2024-08,TX,129,17404.68,134.92
CW500075,2024-08,MTN,97,13087.24,134.92
CW500075,2024-08,PSW,97,13087.24,134.92
CW500075,2024-08,PNW,110,14841.2,134.92
CW500075,2024-09,NE,83,11198.36,134.92
CW500075,2024-09,MA,121,16325.32,134.92
CW500075,2024-09,SE,102,13761.84,134.92
CW500075,2024-09,MW,76,10253.92,134.92
CW500075,2024-09,TX,118,15920.56,134.92
CW500075,2024-09,MTN,91,12277.72,134.92
CW500075,2024-09,PSW,112,15111.04,134.92
CW500075,2024-09,PNW,108,14571.36,134.92
CW500075,2024-10,NE,87,11738.04,134.92
CW500075,2024-10,MA,128,17269.76,134.92
CW500075,2024-10,SE,107,14436.44,134.92
CW500075,2024-10,MW,83,11198.36,134.92
CW500075,2024-10,TX,119,16055.48,134.92
CW500075,2024-10,MTN,89,12007.88,134.92
CW500075,2024-10,PSW,101,13626.92,134.92
CW500075,2024-10,PNW,121,16325.32,134.92
CW500075,2024-11,NE,91,12277.72,134.92
CW500075,2024-11,MA,127,17134.84,134.92
CW500075,2024-11,SE,112,15111.04,134.92
CW500075,2024-11,MW,88,11872.96,134.92
CW500075,2024-11,TX,115,15515.8,134.92
CW500075,2024-11,MTN,93,12547.56,134.92
CW500075,2024-11,PSW,104,14031.68,134.92
CW500075,2024-11,PNW,110,14841.2,134.92
CW500075,2024-12,NE,90,12142.8,134.92
CW500075,2024-12,MA,130,17539.6,134.92
CW500075,2024-12,SE,104,14031.68,134.92
CW500075,2024-12,MW,83,11198.36,134.92
CW500075,2024-12,TX,133,17944.36,134.92
CW500075,2024-12,MTN,89,12007.88,134.92
CW500075,2024-12,PSW,110,14841.2,134.92
CW500075,2024-12,PNW,107,14436.44,134.92
CW500075,2025-01,NE,95,12817.4,134.92
CW500075,2025-01,MA,125,16865.0,134.92
CW500075,2025-01,SE,116,15650.72,134.92
CW500075,2025-01,MW,89,12007.88,134.92
CW500075,2025-01,TX,136,18349.12,134.92
CW500075,2025-01,MTN,96,12952.32,134.92
CW500075,2025-01,PSW,102,13761.84,134.92
CW500075,2025-01,PNW,107,14436.44,134.92
CW500075,2025-02,NE,97,13087.24,134.92
CW500075,2025-02,MA,120,16190.4,134.92
CW500075,2025-02,SE,117,15785.64,134.92
CW500075,2025-02,MW,79,10658.68,134.92
CW500075,2025-02,TX,134,18079.28,134.92
CW500075,2025-02,MTN,97,13087.24,134.92
CW500075,2025-02,PSW,111,14976.12,134.92
CW500075,2025-02,PNW,122,16460.24,134.92
CW500075,2025-03,NE,85,11468.2,134.92
CW500075,2025-03,MA,133,17944.36,134.92
CW500075,2025-03,SE,118,15920.56,134.92
CW500075,2025-03,MW,86,11603.12,134.92
CW500075,2025-03,TX,126,16999.92,134.92
CW500075,2025-03,MTN,91,12277.72,134.92
CW500075,2025-03,PSW,104,14031.68,134.92
CW500075,2025-03,PNW,114,15380.88,134.92
CW500075,2025-04,NE,89,12007.88,134.92
CW500075,2025-04,MA,129,17404.68,134.92
CW500075,2025-04,SE,113,15245.96,134.92
CW500075,2025-04,MW,89,12007.88,134.92
CW500075,2025-04,TX,135,18214.2,134.92
CW500075,2025-04,MTN,104,14031.68,134.92
CW500075,2025-04,PSW,100,13492.0,134.92
CW500075,2025-04,PNW,108,14571.36,134.92
CW500075,2025-05,NE,85,11468.2,134.92
CW500075,2025-05,MA,129,17404.68,134.92
CW500075,2025-05,SE,117,15785.64,134.92
CW500075,2025-05,MW,84,11333.28,134.92
CW500075,2025-05,TX,130,17539.6,134.92
CW500075,2025-05,MTN,103,13896.76,134.92
CW500075,2025-05,PSW,107,14436.44,134.92
CW500075,2025-05,PNW,109,14706.28,134.92
CW500075,2025-06,NE,89,12007.88,134.92
CW500075,2025-06,MA,135,18214.2,134.92
CW500075,2025-06,SE,116,15650.72,134.92
CW500075,2025-06,MW,91,12277.72,134.92
CW500075,2025-06,TX,121,16325.32,134.92
CW500075,2025-06,MTN,91,12277.72,134.92
CW500075,2025-06,PSW,105,14166.6,134.92
CW500075,2025-06,PNW,111,14976.12,134.92
CW500075,2025-07,NE,96,12952.32,134.92
CW500075,2025-07,MA,143,19293.56,134.92
CW500075,2025-07,SE,110,14841.2,134.92
CW500075,2025-07,MW,89,12007.88,134.92
CW500075,2025-07,TX,137,18484.04,134.92
CW500075,2025-07,MTN,93,12547.56,134.92
CW500075,2025-07,PSW,117,15785.64,134.92
CW500075,2025-07,PNW,113,15245.96,134.92
CW500075,2025-08,NE,87,11738.04,134.92
CW500075,2025-08,MA,142,19158.64,134.92
CW500075,2025-08,SE,106,14301.52,134.92
CW500075,2025-08,MW,91,12277.72,134.92
CW500075,2025-08,TX,128,17269.76,134.92
CW500075,2025-08,MTN,97,13087.24,134.92
CW500075,2025-08,PSW,108,14571.36,134.92
CW500075,2025-08,PNW,119,16055.48,134.92
CW500075,2025-09,NE,98,13222.16,134.92
CW500075,2025-09,MA,138,18618.96,134.92
CW500075,2025-09,SE,118,15920.56,134.92
CW500075,2025-09,MW,95,12817.4,134.92
CW500075,2025-09,TX,132,17809.44,134.92
CW500075,2025-09,MTN,93,12547.56,134.92
CW500075,2025-09,PSW,105,14166.6,134.92
CW500075,2025-09,PNW,125,16865.0,134.92
CW500075,2025-10,NE,92,12412.64,134.92
CW500075,2025-10,MA,141,19023.72,134.92
CW500075,2025-10,SE,113,15245.96,134.92
CW500075,2025-10,MW,86,11603.12,134.92
CW500075,2025-10,TX,139,18753.88,134.92
CW500075,2025-10,MTN,108,14571.36,134.92
CW500075,2025-10,PSW,114,15380.88,134.92
CW500075,2025-10,PNW,119,16055.48,134.92
CW500075,2025-11,NE,99,13357.08,134.92
CW500075,2025-11,MA,140,18888.8,134.92
CW500075,2025-11,SE,116,15650.72,134.92
CW500075,2025-11,MW,88,11872.96,134.92
CW500075,2025-11,TX,143,19293.56,134.92
CW500075,2025-11,MTN,102,13761.84,134.92
CW500075,2025-11,PSW,105,14166.6,134.92
CW500075,2025-11,PNW,131,17674.52,134.92
CW500075,2025-12,NE,88,11872.96,134.92
CW500075,2025-12,MA,136,18349.12,134.92
CW500075,2025-12,SE,126,16999.92,134.92
CW500075,2025-12,MW,85,11468.2,134.92
CW500075,2025-12,TX,143,19293.56,134.92
CW500075,2025-12,MTN,104,14031.68,134.92
CW500075,2025-12,PSW,116,15650.72,134.92
CW500075,2025-12,PNW,125,16865.0,134.92
CW500078,2024-01,NE,127,13086.08,103.04
CW500078,2024-01,MA,139,14322.56,103.04
CW500078,2024-01,SE,120,12364.8,103.04
CW500078,2024-01,MW,111,11437.44,103.04
CW500078,2024-01,TX,122,12570.88,103.04
CW500078,2024-01,MTN,118,12158.72,103.04
CW500078,2024-01,PSW,139,14322.56,103.04
CW500078,2024-01,PNW,120,12364.8,103.04
CW500078,2024-02,NE,126,12983.04,103.04
CW500078,2024-02,MA,146,15043.84,103.04
CW500078,2024-02,SE,132,13601.28,103.04
CW500078,2024-02,MW,110,11334.4,103.04
CW500078,2024-02,TX,133,13704.32,103.04
CW500078,2024-02,MTN,129,13292.16,103.04
CW500078,2024-02,PSW,137,14116.48,103.04
CW500078,2024-02,PNW,112,11540.48,103.04
CW500078,2024-03,NE,129,13292.16,103.04
CW500078,2024-03,MA,155,15971.2,103.04
CW500078,2024-03,SE,119,12261.76,103.04
CW500078,2024-03,MW,110,11334.4,103.04
CW500078,2024-03,TX,124,12776.96,103.04
CW500078,2024-03,MTN,121,12467.84,103.04
CW500078,2024-03,PSW,142,14631.68,103.04
CW500078,2024-03,PNW,110,11334.4,103.04
CW500078,2024-04,NE,131,13498.24,103.04
CW500078,2024-04,MA,149,15352.96,103.04
CW500078,2024-04,SE,133,13704.32,103.04
CW500078,2024-04,MW,117,12055.68,103.04
CW500078,2024-04,TX,137,14116.48,103.04
CW500078,2024-04,MTN,134,13807.36,103.04
CW500078,2024-04,PSW,143,14734.72,103.04
CW500078,2024-04,PNW,106,10922.24,103.04
CW500078,2024-05,NE,124,12776.96,103.04
CW500078,2024-05,MA,158,16280.32,103.04
CW500078,2024-05,SE,126,12983.04,103.04
CW500078,2024-05,MW,120,12364.8,103.04
CW500078,2024-05,TX,119,12261.76,103.04
CW500078,2024-05,MTN,134,13807.36,103.04
CW500078,2024-05,PSW,142,14631.68,103.04
CW500078,2024-05,PNW,117,12055.68,103.04
CW500078,2024-06,NE,118,12158.72,103.04
CW500078,2024-06,MA,155,15971.2,103.04
CW500078,2024-06,SE,128,13189.12,103.04
CW500078,2024-06,MW,122,12570.88,103.04
CW500078,2024-06,TX,131,13498.24,103.04
CW500078,2024-06,MTN,133,13704.32,103.04
CW500078,2024-06,PSW,135,13910.4,103.04
CW500078,2024-06,PNW,120,12364.8,103.04
CW500078,2024-07,NE,124,12776.96,103.04
CW500078,2024-07,MA,159,16383.36,103.04
CW500078,2024-07,SE,125,12880.0,103.04
CW500078,2024-07,MW,120,12364.8,103.04
CW500078,2024-07,TX,132,13601.28,103.04
CW500078,2024-07,MTN,135,13910.4,103.04
CW500078,2024-07,PSW,138,14219.52,103.04
CW500078,2024-07,PNW,119,12261.76,103.04
CW500078,2024-08,NE,128,13189.12,103.04
CW500078,2024-08,MA,154,15868.16,103.04
CW500078,2024-08,SE,127,13086.08,103.04
CW500078,2024-08,MW,119,12261.76,103.04
CW500078,2024-08,TX,135,13910.4,103.04
CW500078,2024-08,MTN,128,13189.12,103.04
CW500078,2024-08,PSW,139,14322.56,103.04
CW500078,2024-08,PNW,124,12776.96,103.04
CW500078,2024-09,NE,115,11849.6,103.04
CW500078,2024-09,MA,147,15146.88,103.04
CW500078,2024-09,SE,135,13910.4,103.04
CW500078,2024-09,MW,125,12880.0,103.04
CW500078,2024-09,TX,128,13189.12,103.04
CW500078,2024-09,MTN,140,14425.6,103.04
CW500078,2024-09,PSW,139,14322.56,103.04
CW500078,2024-09,PNW,124,12776.96,103.04
CW500078,2024-10,NE,134,13807.36,103.04
CW500078,2024-10,MA,161,16589.44,103.04
CW500078,2024-10,SE,129,13292.16,103.04
CW500078,2024-10,MW,127,13086.08,103.04
CW500078,2024-10,TX,124,12776.96,103.04
CW500078,2024-10,MTN,138,14219.52,103.04
CW500078,2024-10,PSW,143,14734.72,103.04
CW500078,2024-10,PNW,118,12158.72,103.04
CW500078,2024-11,NE,118,12158.72,103.04
CW500078,2024-11,MA,167,17207.68,103.04
CW500078,2024-11,SE,137,14116.48,103.04
CW500078,2024-11,MW,119,12261.76,103.04
CW500078,2024-11,TX,130,13395.2,103.04
CW500078,2024-11,MTN,138,14219.52,103.04
CW500078,2024-11,PSW,138,14219.52,103.04
CW500078,2024-11,PNW,126,12983.04,103.04
CW500078,2024-12,NE,134,13807.36,103.04
CW500078,2024-12,MA,156,16074.24,103.04
CW500078,2024-12,SE,141,14528.64,103.04
CW500078,2024-12,MW,126,12983.04,103.04
CW500078,2024-12,TX,142,14631.68,103.04
CW500078,2024-12,MTN,132,13601.28,103.04
CW500078,2024-12,PSW,161,16589.44,103.04
CW500078,2024-12,PNW,115,11849.6,103.04
CW500078,2025-01,NE,120,12364.8,103.04
CW500078,2025-01,MA,163,16795.52,103.04
CW500078,2025-01,SE,137,14116.48,103.04
CW500078,2025-01,MW,128,13189.12,103.04
CW500078,2025-01,TX,129,13292.16,103.04
CW500078,2025-01,MTN,131,13498.24,103.04
CW500078,2025-01,PSW,141,14528.64,103.04
CW500078,2025-01,PNW,120,12364.8,103.04
CW500078,2025-02,NE,121,12467.84,103.04
CW500078,2025-02,MA,158,16280.32,103.04
CW500078,2025-02,SE,129,13292.16,103.04
CW500078,2025-02,MW,127,13086.08,103.04
CW500078,2025-02,TX,133,13704.32,103.04
CW500078,2025-02,MTN,145,14940.8,103.04
CW500078,2025-02,PSW,162,16692.48,103.04
CW500078,2025-02,PNW,123,12673.92,103.04
CW500078,2025-03,NE,126,12983.04,103.04
CW500078,2025-03,MA,163,16795.52,103.04
CW500078,2025-03,SE,135,13910.4,103.04
CW500078,2025-03,MW,116,11952.64,103.04
CW500078,2025-03,TX,143,14734.72,103.04
CW500078,2025-03,MTN,145,14940.8,103.04
CW500078,2025-03,PSW,156,16074.24,103.04
CW500078,2025-03,PNW,127,13086.08,103.04
CW500078,2025-04,NE,133,13704.32,103.04
CW500078,2025-04,MA,167,17207.68,103.04
CW500078,2025-04,SE,138,14219.52,103.04
CW500078,2025-04,MW,132,13601.28,103.04
CW500078,2025-04,TX,132,13601.28,103.04
CW500078,2025-04,MTN,146,15043.84,103.04
CW500078,2025-04,PSW,158,16280.32,103.04
CW500078,2025-04,PNW,126,12983.04,103.04
CW500078,2025-05,NE,131,13498.24,103.04
CW500078,2025-05,MA,159,16383.36,103.04
CW500078,2025-05,SE,127,13086.08,103.04
CW500078,2025-05,MW,121,12467.84,103.04
CW500078,2025-05,TX,133,13704.32,103.04
CW500078,2025-05,MTN,143,14734.72,103.04
CW500078,2025-05,PSW,161,16589.44,103.04
CW500078,2025-05,PNW,118,12158.72,103.04
CW500078,2025-06,NE,140,14425.6,103.04
CW500078,2025-06,MA,152,15662.08,103.04
CW500078,2025-06,SE,138,14219.52,103.04
CW500078,2025-06,MW,118,12158.72,103.04
CW500078,2025-06,TX,130,13395.2,103.04
CW500078,2025-06,MTN,133,13704.32,103.04
CW500078,2025-06,PSW,165,17001.6,103.04
CW500078,2025-06,PNW,129,13292.16,103.04
CW500078,2025-07,NE,133,13704.32,103.04
CW500078,2025-07,MA,157,16177.28,103.04
CW500078,2025-07,SE,130,13395.2,103.04
CW500078,2025-07,MW,130,13395.2,103.04
CW500078,2025-07,TX,131,13498.24,103.04
CW500078,2025-07,MTN,129,13292.16,103.04
CW500078,2025-07,PSW,167,17207.68,103.04
CW500078,2025-07,PNW,132,13601.28,103.04
CW500078,2025-08,NE,140,14425.6,103.04
CW500078,2025-08,MA,160,16486.4,103.04
CW500078,2025-08,SE,140,14425.6,103.04
CW500078,2025-08,MW,128,13189.12,103.04
CW500078,2025-08,TX,130,13395.2,103.04
CW500078,2025-08,MTN,142,14631.68,103.04
CW500078,2025-08,PSW,157,16177.28,103.04
CW500078,2025-08,PNW,131,13498.24,103.04
CW500078,2025-09,NE,124,12776.96,103.04
CW500078,2025-09,MA,170,17516.8,103.04
CW500078,2025-09,SE,136,14013.44,103.04
CW500078,2025-09,MW,119,12261.76,103.04
CW500078,2025-09,TX,149,15352.96,103.04
CW500078,2025-09,MTN,149,15352.96,103.04
CW500078,2025-09,PSW,165,17001.6,103.04
CW500078,2025-09,PNW,127,13086.08,103.04
CW500078,2025-10,NE,139,14322.56,103.04
CW500078,2025-10,MA,160,16486.4,103.04
CW500078,2025-10,SE,128,13189.12,103.04
CW500078,2025-10,MW,129,13292.16,103.04
CW500078,2025-10,TX,142,14631.68,103.04
CW500078,2025-10,MTN,137,14116.48,103.04
CW500078,2025-10,PSW,160,16486.4,103.04
CW500078,2025-10,PNW,120,12364.8,103.04
CW500078,2025-11,NE,127,13086.08,103.04
CW500078,2025-11,MA,172,17722.88,103.04
CW500078,2025-11,SE,136,14013.44,103.04
CW500078,2025-11,MW,125,12880.0,103.04
CW500078,2025-11,TX,133,13704.32,103.04
CW500078,2025-11,MTN,154,15868.16,103.04
CW500078,2025-11,PSW,154,15868.16,103.04
CW500078,2025-11,PNW,117,12055.68,103.04
CW500078,2025-12,NE,134,13807.36,103.04
CW500078,2025-12,MA,176,18135.04,103.04
CW500078,2025-12,SE,152,15662.08,103.04
CW500078,2025-12,MW,138,14219.52,103.04
CW500078,2025-12,TX,135,13910.4,103.04
CW500078,2025-12,MTN,135,13910.4,103.04
CW500078,2025-12,PSW,148,15249.92,103.04
CW500078,2025-12,PNW,131,13498.24,103.04
CW500081,2024-01,NE,37,7730.78,208.94
CW500081,2024-01,MA,37,7730.78,208.94
CW500081,2024-01,SE,29,6059.26,208.94
CW500081,2024-01,MW,28,5850.32,208.94
CW500081,2024-01,TX,33,6895.02,208.94
CW500081,2024-01,MTN,36,7521.84,208.94
CW500081,2024-01,PSW,27,5641.38,208.94
CW500081,2024-01,PNW,31,6477.14,208.94
CW500081,2024-02,NE,39,8148.66,208.94
CW500081,2024-02,MA,35,7312.9,208.94
CW500081,2024-02,SE,31,6477.14,208.94
CW500081,2024-02,MW,29,6059.26,208.94
CW500081,2024-02,TX,31,6477.14,208.94
CW500081,2024-02,MTN,35,7312.9,208.94
CW500081,2024-02,PSW,27,5641.38,208.94
CW500081,2024-02,PNW,28,5850.32,208.94
CW500081,2024-03,NE,43,8984.42,208.94
CW500081,2024-03,MA,33,6895.02,208.94
CW500081,2024-03,SE,29,6059.26,208.94
CW500081,2024-03,MW,33,6895.02,208.94
CW500081,2024-03,TX,33,6895.02,208.94
CW500081,2024-03,MTN,36,7521.84,208.94
CW500081,2024-03,PSW,27,5641.38,208.94
CW500081,2024-03,PNW,29,6059.26,208.94
CW500081,2024-04,NE,39,8148.66,208.94
CW500081,2024-04,MA,37,7730.78,208.94
CW500081,2024-04,SE,31,6477.14,208.94
CW500081,2024-04,MW,33,6895.02,208.94
CW500081,2024-04,TX,32,6686.08,208.94
CW500081,2024-04,MTN,35,7312.9,208.94
CW500081,2024-04,PSW,27,5641.38,208.94
CW500081,2024-04,PNW,29,6059.26,208.94
CW500081,2024-05,NE,39,8148.66,208.94
CW500081,2024-05,MA,38,7939.72,208.94
CW500081,2024-05,SE,29,6059.26,208.94
CW500081,2024-05,MW,29,6059.26,208.94
CW500081,2024-05,TX,34,7103.96,208.94
CW500081,2024-05,MTN,33,6895.02,208.94
CW500081,2024-05,PSW,28,5850.32,208.94
CW500081,2024-05,PNW,30,6268.2,208.94
CW500081,2024-06,NE,38,7939.72,208.94
CW500081,2024-06,MA,37,7730.78,208.94
CW500081,2024-06,SE,30,6268.2,208.94
CW500081,2024-06,MW,30,6268.2,208.94
CW500081,2024-06,TX,33,6895.02,208.94
CW500081,2024-06,MTN,34,7103.96,208.94
CW500081,2024-06,PSW,29,6059.26,208.94
CW500081,2024-06,PNW,30,6268.2,208.94
CW500081,2024-07,NE,40,8357.6,208.94
CW500081,2024-07,MA,34,7103.96,208.94
CW500081,2024-07,SE,28,5850.32,208.94
CW500081,2024-07,MW,34,7103.96,208.94
CW500081,2024-07,TX,34,7103.96,208.94
CW500081,2024-07,MTN,35,7312.9,208.94
CW500081,2024-07,PSW,26,5432.44,208.94
CW500081,2024-07,PNW,29,6059.26,208.94
CW500081,2024-08,NE,38,7939.72,208.94
CW500081,2024-08,MA,35,7312.9,208.94
CW500081,2024-08,SE,29,6059.26,208.94
CW500081,2024-08,MW,30,6268.2,208.94
CW500081,2024-08,TX,36,7521.84,208.94
CW500081,2024-08,MTN,34,7103.96,208.94
CW500081,2024-08,PSW,27,5641.38,208.94
CW500081,2024-08,PNW,29,6059.26,208.94
CW500081,2024-09,NE,43,8984.42,208.94
CW500081,2024-09,MA,34,7103.96,208.94
CW500081,2024-09,SE,31,6477.14,208.94
CW500081,2024-09,MW,30,6268.2,208.94
CW500081,2024-09,TX,33,6895.02,208.94
CW500081,2024-09,MTN,37,7730.78,208.94
CW500081,2024-09,PSW,31,6477.14,208.94
CW500081,2024-09,PNW,32,6686.08,208.94
CW500081,2024-10,NE,40,8357.6,208.94
CW500081,2024-10,MA,34,7103.96,208.94
CW500081,2024-10,SE,32,6686.08,208.94
CW500081,2024-10,MW,30,6268.2,208.94
CW500081,2024-10,TX,33,6895.02,208.94
CW500081,2024-10,MTN,36,7521.84,208.94
CW500081,2024-10,PSW,28,5850.32,208.94
CW500081,2024-10,PNW,33,6895.02,208.94
CW500081,2024-11,NE,43,8984.42,208.94
CW500081,2024-11,MA,36,7521.84,208.94
CW500081,2024-11,SE,30,6268.2,208.94
CW500081,2024-11,MW,31,6477.14,208.94
CW500081,2024-11,TX,37,7730.78,208.94
CW500081,2024-11,MTN,33,6895.02,208.94
CW500081,2024-11,PSW,27,5641.38,208.94
CW500081,2024-11,PNW,30,6268.2,208.94
CW500081,2024-12,NE,41,8566.54,208.94
CW500081,2024-12,MA,37,7730.78,208.94
CW500081,2024-12,SE,32,6686.08,208.94
CW500081,2024-12,MW,31,6477.14,208.94
CW500081,2024-12,TX,36,7521.84,208.94
CW500081,2024-12,MTN,35,7312.9,208.94
CW500081,2024-12,PSW,29,6059.26,208.94
CW500081,2024-12,PNW,34,7103.96,208.94
CW500081,2025-01,NE,45,9402.3,208.94
CW500081,2025-01,MA,38,7939.72,208.94
CW500081,2025-01,SE,33,6895.02,208.94
CW500081,2025-01,MW,32,6686.08,208.94
CW500081,2025-01,TX,38,7939.72,208.94
CW500081,2025-01,MTN,38,7939.72,208.94
CW500081,2025-01,PSW,30,6268.2,208.94
CW500081,2025-01,PNW,31,6477.14,208.94
CW500081,2025-02,NE,39,8148.66,208.94
CW500081,2025-02,MA,34,7103.96,208.94
CW500081,2025-02,SE,31,6477.14,208.94
CW500081,2025-02,MW,31,6477.14,208.94
CW500081,2025-02,TX,34,7103.96,208.94
CW500081,2025-02,MTN,36,7521.84,208.94
CW500081,2025-02,PSW,28,5850.32,208.94
CW500081,2025-02,PNW,32,6686.08,208.94
CW500081,2025-03,NE,42,8775.48,208.94
CW500081,2025-03,MA,36,7521.84,208.94
CW500081,2025-03,SE,31,6477.14,208.94
